week,rv,atrp,ncross_2000,adx14,er10,er20,vr8,vol_z,bbw,rsi14,absdist,max_absdev,mean_absdev,max_since_h,max_jump,p99_jump,wick_mean,ret_d,sign_trend,corr,beta,rel,growth,n,stops,maxstreak,absret_w,sigret_w,grp,series
2554,0.04303192245559373,0.10657844829754462,1.2857142857142858,56.13267014385433,0.3804485117669788,0.3224320439341089,0.954361627827568,-0.21272095254106246,0.5114274476912131,30.838481496259135,0.11365103904040351,0.16005010267867206,0.12894284193422176,663.1809523809524,0.01018970033708423,0.0038262372964618717,0.5499693111145573,0.014581549843614901,-0.42857142857142855,0.9128616571640323,1.31542040490298,0.008091250043677086,0.9271200660463067,6.0,6.0,3.0,0.09731627207234617,0.09731627207234617,mid,8wbn3i6ef6uatNGeIVUn_v0
2558,0.05490744240295555,0.0990860885154585,0.7142857142857143,31.04206451491069,0.4519564857798584,0.07456290357249837,1.1365696459018853,-0.34636691167750827,0.3670922319993854,44.548774858003014,0.10633671424823603,0.13802407666810618,0.09934099713041726,159.54285714285714,0.020117738234622012,0.0056122803329015855,0.5804633071746895,-0.02406484299490926,-1.0,0.8690159401052264,1.5399172891180144,-0.12251535683952822,1.4387667809005338,5.0,5.0,5.0,0.17550997724818507,-0.17550997724818507,gain,8wbn3i6ef6uatNGeIVUn_v0
2562,0.03409440423536353,0.05837066341078274,0.42857142857142855,25.08808476990925,0.3958201963652703,0.1261315451811961,1.287000447973132,0.21730131012785203,0.21648113766440932,54.125218863034156,0.08868506418696033,0.11032597313822101,0.0757123426072107,256.3,0.012013826955066757,0.0030958516077268143,0.5534313441148787,0.023656566307034617,0.7142857142857143,0.8487755000411058,1.4604410920452564,0.0601286787520945,0.9508816922340042,4.0,4.0,4.0,0.16712385021162124,0.16712385021162124,mid,8wbn3i6ef6uatNGeIVUn_v0
2564,0.04913037822870111,0.06257209297581581,2.5714285714285716,32.855065431951964,0.36814168701934713,0.39335836517064615,1.0311262283403528,0.992805382767104,0.4516469914799182,61.45904958353497,0.12612142503253562,0.19175091423529592,0.14958070963051665,391.5214285714286,0.015639796611537887,0.004779530706372557,0.536802333430172,-0.010890940474899958,1.0,0.8514619015802303,1.5907898302689703,0.023648601076454813,0.9586809038830963,9.0,7.0,6.0,0.09048474434230935,-0.09048474434230935,mid,8wbn3i6ef6uatNGeIVUn_v0
2565,0.038296832831909565,0.06683090496690867,11.142857142857142,24.836843221415897,0.26855141323275405,0.1237137764765514,0.8232917816295343,-0.06583581951252382,0.30850492867645346,51.53108332771966,0.02358421879300404,0.05068773604373049,0.026965253241167542,38.21666666666666,0.011659013480220201,0.003492973600226757,0.545393280505826,0.002882827038902344,0.14285714285714285,0.8751547207854941,1.7718531956529933,-0.040678442243661246,0.7153821391757385,39.0,17.0,4.0,0.01569737548875727,0.01569737548875727,loss,8wbn3i6ef6uatNGeIVUn_v0
2566,0.0274351909739256,0.059452781801372985,11.285714285714286,17.663165731332192,0.051968381315016084,0.12458046677689145,0.7796323315020413,-1.0747812382927164,0.2122533503462374,51.603575177411805,0.026376889618461314,0.042862206258183065,0.023344213444874973,43.3095238095238,0.008242558791171844,0.002316336499288128,0.5746572420469044,-0.006117495343952286,-1.0,0.8592909996322563,1.5388444315097056,-0.010998647520351715,0.8181612003744728,29.0,11.0,3.0,0.043054152598856366,-0.043054152598856366,mid,8wbn3i6ef6uatNGeIVUn_v0
2567,0.025308389003944443,0.0497602799065288,2.7142857142857144,15.00045838861527,0.12601281335796313,0.11579557442688995,0.8611147176999611,-0.696557970078049,0.11034123538500527,54.51071056266477,0.0250418791416351,0.042052900225027015,0.025703670169060385,89.46904761904761,0.007729926990797528,0.0021519447188338143,0.5722968609227852,0.007847675526742072,0.7142857142857143,0.8726691979894735,1.5484572034745965,-0.0005744349779443997,0.9724823074568058,3.0,2.0,1.0,0.05520925593863901,0.05520925593863901,mid,8wbn3i6ef6uatNGeIVUn_v0
2568,0.019484489377382945,0.04298960451210691,14.571428571428571,12.87388148529813,0.18674224307618675,0.08958072880144105,0.8405828127844318,-0.8123306692988322,0.0867203175260897,51.26697930486307,0.011351835755311842,0.0238876553144474,0.0111724703755402,48.19047619047619,0.004278647396525257,0.0017637319147240714,0.5835121276316432,0.0009357225691900997,0.14285714285714285,0.9221504985317497,1.3416740393556545,-0.01411874472174897,1.2491507899667142,37.0,5.0,2.0,0.005080108290122176,0.005080108290122176,mid,8wbn3i6ef6uatNGeIVUn_v0
2571,0.03297943962084373,0.06053829550703366,0.5714285714285714,42.59164252465815,0.13128803467875252,0.304421250867723,0.8979165016378915,-0.25382595240671024,0.35964324929356806,57.60070815779016,0.05082449288028579,0.08518599941091855,0.05598551890768883,318.09999999999997,0.006639123356136515,0.0029062436761230002,0.5291860437600012,-0.009112616472881903,1.0,0.8740516422102141,1.3450258210400305,-0.032014076142706516,1.1265861374199935,3.0,3.0,3.0,0.06633695151271735,-0.06633695151271735,mid,8wbn3i6ef6uatNGeIVUn_v0
2572,0.031399864114909096,0.05224526016597939,3.857142857142857,42.474716279522326,0.12862677178950757,0.21745881246297105,0.8715318171268757,-0.047076054252766016,0.18061543892936197,59.16054451484264,0.03367384168152714,0.05851999045745027,0.03806643708930741,78.0047619047619,0.007400338665619557,0.0029429240983399572,0.5435502483923402,-0.00015359345163320007,0.7142857142857143,0.7760802082332411,1.2361257895001345,-0.009213519984007395,1.0034143767280361,13.0,4.0,1.0,0.002823535209668271,-0.002823535209668271,mid,8wbn3i6ef6uatNGeIVUn_v0
2574,0.035745286908158404,0.05316907338552857,13.857142857142858,24.162355155425217,0.22508981154085886,0.05361856496071661,0.9204804133261976,0.17645566306813915,0.1449833191806618,55.02190161113008,0.022703672557541115,0.0533411353350445,0.026804816257832327,77.01904761904761,0.009058809687047586,0.0031647440083426284,0.5380243299836553,0.009957927836249016,0.14285714285714285,0.6586392137114521,0.8706589550406492,-0.031892834852060487,1.7970295546102835,32.0,12.0,2.0,0.06859173497668092,0.06859173497668092,gain,8wbn3i6ef6uatNGeIVUn_v0
2579,0.035895871022967554,0.07179159992793054,3.5714285714285716,29.401005740329598,0.2704588261590113,0.08121794200081943,0.8863978183570033,-1.2879740684913765,0.17657665965691655,52.51091667601183,0.04069203888801953,0.07096094180024666,0.0426882090809225,142.49523809523808,0.008721744872939571,0.003098022612520257,0.5360039327559177,0.0088362616495526,-0.7142857142857143,0.8830449940533595,0.9622998214228506,0.0025153349560641,0.9301201027585617,9.0,5.0,4.0,0.05718167508858718,0.05718167508858718,mid,8wbn3i6ef6uatNGeIVUn_v0
2580,0.03249540690214402,0.0596658083599211,9.714285714285714,21.055346876016618,0.2864049150229807,0.041361040236064274,0.8364669831021,-0.7542321990015824,0.18395229766808366,58.94582758490727,0.038289554469276954,0.05843020202741151,0.03670870501825568,58.857142857142854,0.005203452449181028,0.0026332273947890714,0.5289494166549632,0.0027597047084682996,1.0,0.8149071132079039,0.8846646943835221,-0.04282144467800802,1.3855537891192593,23.0,5.0,3.0,0.01780103276114331,0.01780103276114331,mid,8wbn3i6ef6uatNGeIVUn_v0
2582,0.06360187948315463,0.07385250486032331,10.285714285714286,27.618815464369238,0.180068047605124,0.25623296167543347,0.7463181886769075,0.6809044573469265,0.366112607942053,56.57827780766435,0.06391074381313701,0.12539172002195448,0.07295768291736884,263.10714285714283,0.010315103410527243,0.005336379541983057,0.5222348737468099,-0.01738572864463177,1.0,0.8589082328532995,0.60831960760581,-0.056678606050104566,0.6504516595181482,44.0,31.0,9.0,0.12619480444840814,-0.12619480444840814,loss,8wbn3i6ef6uatNGeIVUn_v0
2583,0.039104558786411545,0.07242064799006233,9.0,23.593711527902308,0.1487739552883899,0.1241296696491004,0.9534488092831398,-0.6421004651818574,0.23858952824370033,53.18876822675548,0.03131181550506967,0.048795739494003065,0.024264013806791915,32.87619047619047,0.00881790158714967,0.003583935644409043,0.5467093072810956,-0.00460363239618017,-0.14285714285714285,0.8350469793221652,0.5951881639493443,-0.039495071467812705,1.3845806515930807,30.0,10.0,4.0,0.03758321038540813,-0.03758321038540813,mid,8wbn3i6ef6uatNGeIVUn_v0
2587,0.031313192399367855,0.06822576524734827,2.7142857142857144,28.814440748658118,0.2233564948210474,0.1719456644887734,0.8979237512207756,-0.7569973531869039,0.14715844222583577,45.65036310474998,0.033215524530240195,0.056020866194143336,0.03516408989985489,190.20238095238093,0.011471827831879928,0.0024775478068354,0.5435189920987019,0.005156289409923042,0.42857142857142855,0.8124847639806803,0.7652140990972882,-0.09212122872634836,0.990504160186003,9.0,1.0,1.0,0.03475030809504265,0.03475030809504265,mid,8wbn3i6ef6uatNGeIVUn_v0
2588,0.0333896982032087,0.0671683066167014,5.0,23.39588544026035,0.1883676682751223,0.11260483866699571,0.9439986189157658,-0.6992686622935066,0.13459414244906207,40.25033251102612,0.04149266034569251,0.06309672110699513,0.033138047126201144,84.32619047619048,0.009550520126586772,0.002868696542188357,0.5354713250002437,-0.026363593728145285,-0.7142857142857143,0.7602823697858353,0.665435939680689,-0.08259254666222363,1.4064682982472405,11.0,2.0,1.0,0.17617335603018314,-0.17617335603018314,mid,8wbn3i6ef6uatNGeIVUn_v0
2592,0.03249670384416423,0.05849064477806628,23.714285714285715,31.69954848545478,0.31143864675310795,0.17584546899024062,0.9004319684524151,0.6070136781890073,0.2030659544978117,42.32682001203913,0.022077023494566327,0.04717058617321084,0.026448879394000514,400.3666666666667,0.009907952932414687,0.0028317211529549145,0.5375385173390023,0.0030051066841542714,-0.42857142857142855,0.7419881725136808,0.834576277358444,-0.010308389003800171,0.5058109295951673,82.0,29.0,7.0,0.019405663760776237,0.019405663760776237,loss,8wbn3i6ef6uatNGeIVUn_v0
2593,0.027098322035861044,0.0492849096374603,6.714285714285714,26.51061511190654,0.5168476296663551,0.22747099338706586,0.866596911635288,1.381722575081613,0.17248393022979477,57.16044144785589,0.08384865973471582,0.10081053971057977,0.07219554209508929,59.692857142857136,0.006267332918187443,0.0024511925524514713,0.5213173734131903,0.022439113287041672,1.0,0.6716677695386201,1.0116307666527378,0.0900971065146449,1.1525827612081245,17.0,2.0,1.0,0.16660291953716566,0.16660291953716566,mid,8wbn3i6ef6uatNGeIVUn_v0
2594,0.052451206997536415,0.05857711892073146,0.7142857142857143,29.41551049320837,0.5658829529311913,0.3737686376831058,0.9899559121378333,1.621985938593186,0.34395167960536494,57.530904169422634,0.13656274955038722,0.18237720422030282,0.12924068729297372,181.55714285714285,0.012989610874744642,0.005187986894128743,0.506824363226794,-0.0287484498239576,0.42857142857142855,0.6312672368460763,1.1234916406264388,0.104106473124937,1.1101301244406205,6.0,6.0,6.0,0.19860723071900976,-0.19860723071900976,mid,8wbn3i6ef6uatNGeIVUn_v0
2597,0.03275149685576156,0.0628904697754389,7.857142857142857,22.331215457475956,0.12173861564455542,0.1779791731012752,0.9231094180102729,-0.6715017913954664,0.19682861799504187,49.36586705199476,0.021803370583942754,0.046584526467462084,0.0243280751419609,46.983333333333334,0.0109594345297877,0.0025777748097883858,0.5375924379795021,-0.013967988521320873,0.14285714285714285,0.7909384373863956,1.055932091655849,0.008721039347470956,0.7708212354120743,32.0,10.0,3.0,0.09621579519074652,-0.09621579519074652,loss,8wbn3i6ef6uatNGeIVUn_v0
2599,0.04738622574314568,0.0630536851244033,5.857142857142857,21.845268181465144,0.22554977951523955,0.06603076949403063,1.0766688316305835,1.1680486825142506,0.17963394200863766,51.280727741197516,0.04159159985469547,0.08481087721487306,0.046296477377899985,86.6190476190476,0.011340565624787144,0.004097482390219914,0.5204366401359802,0.018040944960705345,0.7142857142857143,0.8486915932078629,0.6704897535266144,-0.06638875264323849,0.9477884441000343,21.0,13.0,8.0,0.12310600097354962,0.12310600097354962,mid,8wbn3i6ef6uatNGeIVUn_v0
2602,0.022382272899531968,0.043589606320918184,9.857142857142858,15.294594946695549,0.24144112098000076,0.08803217853323696,0.7866301474695968,-0.6946107504102462,0.07351689701057519,46.541609081779036,0.025309778937323755,0.04132820958136181,0.022896094133509525,99.3,0.004899811779395643,0.0019671140413261,0.5132009739351807,-0.010566483862316114,-0.7142857142857143,0.8142417533154322,0.8250233488082225,0.024455970984311987,1.41473649487335,33.0,6.0,3.0,0.0724013636456049,-0.0724013636456049,mid,8wbn3i6ef6uatNGeIVUn_v0
2608,0.029455589017011098,0.05319840397321416,14.571428571428571,46.236620258861116,0.15632505213680342,0.2575625520702881,0.9239699320248395,-0.09246422172192413,0.23471126214213522,40.87152665985841,0.035155115079760595,0.05692027743801518,0.0398277737581357,561.7333333333333,0.005970452259204743,0.0026777674279533856,0.49367531265703046,0.007420775770695157,-0.7142857142857143,0.7622814169314863,0.9187481896059426,0.009663279421572999,0.7835136599933005,41.0,8.0,2.0,0.05152923148524646,0.05152923148524646,loss,8wbn3i6ef6uatNGeIVUn_v0
2616,0.05020403123819907,0.07418542164956747,3.2857142857142856,52.337299850249735,0.16873331717018325,0.31044030546652335,0.8992152413605131,0.39625195866163826,0.44003120429150394,59.247210355944894,0.0974226752431324,0.13749815989292594,0.0981906421664144,1048.404761904762,0.008305179719353644,0.004156122451469214,0.4589407978495278,-0.0182248730619628,0.42857142857142855,0.8021914990993146,1.3887652198910647,-0.0007345968991310861,0.9851097547326474,14.0,7.0,3.0,0.12781532275704988,-0.12781532275704988,mid,8wbn3i6ef6uatNGeIVUn_v0
2618,0.054501190514166346,0.08696663812648929,0.5714285714285714,27.948410862440845,0.22772009238920088,0.2636392154318603,0.8454084566711889,0.5151520089459106,0.36362303184398054,44.63096676147369,0.11254871629932169,0.1483919521508576,0.10472618799530431,138.34047619047618,0.009752260692483557,0.004605357946860371,0.47671576045649244,-0.02003974896613347,-1.0,0.8376352095982419,1.397844895946454,-0.009389415693532428,2.0390733187050816,4.0,4.0,4.0,0.14590153230106717,-0.14590153230106717,gain,8wbn3i6ef6uatNGeIVUn_v0
2621,0.04140743251217043,0.13303456021806925,3.2857142857142856,38.3441084581609,0.21189291757872913,0.32705284228308845,0.8432902524843134,-0.8763886084926381,0.637470297480408,40.241523636783015,0.06912899722467951,0.10474858739633855,0.07171134906920776,449.54285714285714,0.011336046362718072,0.0038505024349363855,0.5122832479567793,-0.00041496793506078496,-0.42857142857142855,0.9079027223844928,0.8945107848063601,-0.019271330668687813,2.0173573750525593,12.0,7.0,5.0,0.007642854040397773,-0.007642854040397773,gain,8wbn3i6ef6uatNGeIVUn_v0
2628,0.03361306791477499,0.06219106345918647,6.428571428571429,22.094271448282427,0.11899076956790362,0.06043845279335185,0.8922371063842262,-0.4068340482460538,0.17754530000553143,56.58611713576825,0.029394745165971656,0.046967632155094356,0.025102742883235083,34.22857142857143,0.0086427577688639,0.0027370815854121716,0.4881010232581734,0.007640911032074473,0.42857142857142855,0.8524695742767193,0.7677416851684561,-0.0031954707623743145,0.8529116849825039,18.0,10.0,4.0,0.05173106363173807,0.05173106363173807,mid,8wbn3i6ef6uatNGeIVUn_v0
2629,0.029249341855598243,0.05954856359105579,16.571428571428573,17.55642415552689,0.12083185386347536,0.042742439601058044,0.829775455455935,-0.9691780051769702,0.17076727663730074,52.413731543990124,0.016793370116456357,0.03475101681084057,0.014674247667934386,34.240476190476194,0.007124589860116,0.0025128409080201575,0.4926340492140094,0.00042910430527384253,0.14285714285714285,0.8997583903469237,0.9241404244443366,0.05015629228905392,0.9620793457388451,51.0,15.0,4.0,0.000986119994523471,-0.000986119994523471,mid,8wbn3i6ef6uatNGeIVUn_v0
2632,0.02748048201065303,0.05257691454719017,7.0,20.98341350642233,0.18729754324029985,0.19677402752338086,0.6333842801124323,-0.6680430468147821,0.21535271972115116,53.24277871705182,0.014405442577023603,0.04695167572854986,0.025479515262580944,86.07857142857142,0.006690694014001,0.002426408338885,0.4894834356075977,-0.007655846954364642,-0.14285714285714285,0.9431796234623862,1.1280548241436272,-0.007707215752011572,0.8015728636184237,36.0,10.0,3.0,0.05571119924048662,-0.05571119924048662,mid,8wbn3i6ef6uatNGeIVUn_v0
2634,0.02445217679526307,0.04568120440735824,0.2857142857142857,19.867712047744384,0.11324274283491687,0.1657536872951704,0.9214490810965231,0.1363265608111118,0.10897672570298352,47.49502778771172,0.030418134286971845,0.052070160949443445,0.030928158471386,102.64761904761905,0.006053164768147671,0.002083836803893143,0.466648555733889,-0.001945223475401714,-1.0,0.8700656881255263,1.2204713729999441,-0.0018492778930492854,0.9918829313886254,4.0,0.0,0.0,0.014997947611964935,-0.014997947611964935,mid,8wbn3i6ef6uatNGeIVUn_v0
2637,0.020265903913552357,0.0334901176283404,9.142857142857142,17.730664867068906,0.2589246426295945,0.17697325818170162,0.8629051040546105,-0.17340027898571225,0.11781883317020066,54.176550281092545,0.027187879105846083,0.03811485248431101,0.013946416277760871,56.44761904761905,0.007935731050952357,0.0017134781477379144,0.5061995996206307,0.014873316340080985,0.7142857142857143,0.8084821571399133,1.4980702071827643,0.0010724603249589845,1.9348778862699043,30.0,4.0,1.0,0.10529832447867737,0.10529832447867737,gain,8wbn3i6ef6uatNGeIVUn_v0
2642,0.03538501118983151,0.06170717935897947,7.571428571428571,38.131833708794865,0.25637770365618157,0.08339532692258954,0.7274182669768988,-0.9051847222338869,0.1965504661024174,54.72616994356248,0.03246946548047053,0.055273122627460244,0.03007815016735363,245.54523809523812,0.0063990566740771,0.0029678206228027004,0.47847641459973367,-0.007456755397712544,-0.42857142857142855,0.8099836439227933,1.40138477508099,-0.052499602970078975,0.8101303486635081,28.0,9.0,3.0,0.05627926202413158,-0.05627926202413158,mid,8wbn3i6ef6uatNGeIVUn_v0
2643,0.039902117313311884,0.05872778032903619,6.428571428571429,26.7828712770244,0.29334846509073487,0.11530367535529962,0.8282782927300205,0.5859483987380426,0.2072766165304472,59.63814594613491,0.06193596175003894,0.09552182477693165,0.058627062580358956,68.97619047619047,0.007465230058119514,0.0033281917680228717,0.44742279641717647,0.01921404584388133,0.14285714285714285,0.8649192471980125,1.8187692323822477,0.06672709916219,1.0588922339670082,18.0,4.0,2.0,0.13191400823487465,0.13191400823487465,mid,8wbn3i6ef6uatNGeIVUn_v0
2644,0.07989754494210244,0.10043719505146133,1.5714285714285714,23.96117361795766,0.16948769830667068,0.19404867697836234,0.9391709260387396,1.459489800545376,0.30449202695895494,42.86837165951274,0.11671460557590355,0.1714216362628788,0.11169764605184809,94.99761904761905,0.016954388984046585,0.006697896020128586,0.48376076706478793,-0.028788152043121303,-1.0,0.8065839649160434,1.4237714674127582,-0.04603642922118845,0.927462140534645,6.0,6.0,6.0,0.2008113791926589,-0.2008113791926589,mid,8wbn3i6ef6uatNGeIVUn_v0
2645,0.041690827947129486,0.0907708996375272,2.2857142857142856,19.259485893544966,0.2082747853958308,0.05071864131063597,0.8834260116599937,-0.23854144930954255,0.3731272436995067,48.095941007784845,0.039694536670644716,0.07937023801125108,0.04685085726595647,146.5238095238095,0.007650631582693457,0.0034017862552988857,0.4753377681902989,0.006045828357284686,-1.0,0.8558964633463285,1.852093170862075,0.012783564607593587,0.9736900221137987,8.0,3.0,2.0,0.03853216874114507,0.03853216874114507,mid,8wbn3i6ef6uatNGeIVUn_v0
2646,0.0385096782177467,0.08219983730759643,11.714285714285714,15.057414672347452,0.27441213453435603,0.1762761844297985,0.8580428589939338,-0.40934752734987734,0.3050793149328897,46.278338001851935,0.04881049610329041,0.0723605389120956,0.038843432326339744,49.04047619047619,0.007625801616023815,0.003392027485520714,0.4722724865893609,-0.016722289544746416,-0.14285714285714285,0.7799225038185525,1.566387300863877,-0.043503411424400944,0.9249969100607575,35.0,11.0,4.0,0.11829167375972072,-0.11829167375972072,mid,8wbn3i6ef6uatNGeIVUn_v0
2647,0.0319165902401358,0.07491244753495814,3.7142857142857144,18.32119154669194,0.17656893736938314,0.04939187750464356,0.8646384372380089,-1.066380241379686,0.20229924558729623,47.044824532878046,0.016716208892648386,0.05006720625417608,0.027814778792704487,100.12857142857145,0.005944923737641142,0.0026911185296899713,0.48229784197274495,0.017218726263257586,-1.0,0.8594769980982927,1.604714058589196,-0.020052378533250186,0.8713508907602976,18.0,6.0,2.0,0.12341650096765133,0.12341650096765133,mid,8wbn3i6ef6uatNGeIVUn_v0
